code;frequency;product;coicop
01.1.5.2.1;3653;Beurre;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;5;Beurre à tartiner;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;1;Beurre ail fines herbes;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;23;Beurre allégé;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;38;Beurre bio;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;3;Beurre cru;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;2;Beurre de baratte;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;3;Beurre de Bretagne;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;1;Beurre de noirmoutier;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;178;Beurre demi-sel;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;603;Beurre doux;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;2;Beurre extra fin;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;3;Beurre fermier;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;3;Beurre frais;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;3;Beurre léger;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;11;Beurre motte;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;74;Beurre moule;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;1;Beurre nature;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;5;Beurre pasteurisé;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;72;Beurre salé;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;1;Beurre Savoie;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;1;Beurre surgelé;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;63;Beurre tendre;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;4;Beurre traditionnel;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;25;Mini beurre;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;1;Motte de beurre;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.2.1;1;Plaquette de beurre;Beurre et autres huiles et matières grasses provenant du lait
01.1.5.3;5;Beurre omega 3;Margarine et préparations similaires (ND)
01.1.5.3;4;Beurre végétal;Margarine et préparations similaires (ND)
01.1.5.3;5;Bouton d'or;Margarine et préparations similaires (ND)
01.1.5.3;20;Dakatine;Margarine et préparations similaires (ND)
01.1.5.3;1;Graisse végétale;Margarine et préparations similaires (ND)
01.1.5.3;480;Margarine;Margarine et préparations similaires (ND)
01.1.5.3;9;Margarine allégée;Margarine et préparations similaires (ND)
01.1.5.3;1;Margarine astra;Margarine et préparations similaires (ND)
01.1.5.3;155;Planta fin;Margarine et préparations similaires (ND)
01.1.5.3;101;Primevère;Margarine et préparations similaires (ND)
01.1.5.3;11;Proactiv;Margarine et préparations similaires (ND)
01.1.5.3;23;Végétaline;Margarine et préparations similaires (ND)
01.1.5.9;100;Court bouillon ;Autres huiles et graisses animales 
01.1.5.9.1;4;Gras de porc;Autres huiles et graisses animales
01.1.5.9.1;14;Saindoux;Autres huiles et graisses animales
01.1.5.9.1;5;Graisse de canard;Autres huiles et graisses animales
01.1.5.9.1;2;Graisse oie;Autres huiles et graisses animales
01.1.5.9.1;8;Graisse à frire;Autres huiles et graisses animales
01.1.5.9.1;1;Graisse cheval;Autres huiles et graisses animales
01.1.6;1;Dessert de fruits;Fruits et noix (ND)
01.1.6;10;Fruits;Fruits et noix 
01;10;Fruits et légumes ;ALIMENTATION ET BOISSONS NON ALCOOLISÉES
01.1.6.1.1;1094;Avocat;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;15;Avocat bio;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;17;Avocat frais;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1432;Banane;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Banane bacove;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;52;Banane bio;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;14;Banane cavendish;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Banane des Antilles;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;13;Banane dessert;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Banane en vrac;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;6;Banane fraîche;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Banane frecinette;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;93;Banane jaune;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Banane pays;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Banane Réunion;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Banane rose;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;101;Datte;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;2;Datte dénoyautée;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;5;Datte fraîche;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;72;Figue;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Figue bio;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Figue de barbarie;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;8;Figue fraîche;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Figue noire;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Figuette;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;6;Goyave;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;306;Mangue;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Mangue américaine;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;3;Mangue fraîche;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;3;Mangue josé;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Mangue verte;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;46;Papaye;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Papaye fraîche;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Papaye verte;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;402;Ananas;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;49;Ananas frais;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;4;Ananas victoria;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;26;Noix de coco;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;2;Anone;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Awara;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Carambole;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;10;Comou;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Comou frais;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Corossole;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;29;Fruit de la passion;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Fruit des îles;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;2;Fruit exotique;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Grenadille;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Longani;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;9;Maracudja;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Maripas;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Mombin;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;4;Parepou;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;4;Physalis;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Pomme cannelle;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Pomme d'eau;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Pomme liane;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Prune de Cythère;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Quenettes;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Sureau;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;13;Tamarin;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;4;Tangelo;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;1;Ugli;Dattes, figues et fruits tropicaux, frais
01.1.6.1.1;17;Wassaï (fruit);Dattes, figues et fruits tropicaux, frais
01.1.6.2;2;Agrumes;Agrumes, frais (ND)
01.1.6.2.1;2;Chadeck;Agrumes frais
01.1.6.2.1;2;Chadèque;Agrumes frais
01.1.6.2.1;92;Pamplemousse;Agrumes frais
01.1.6.2.1;2;Pamplemousse frais;Agrumes frais
01.1.6.2.1;2;Pamplemousse géant;Agrumes frais
01.1.6.2.1;1;Pamplemousse rose;Agrumes frais
01.1.6.2.1;296;Pomelos;Agrumes frais
01.1.6.2.1;4;Pomelos chinois;Agrumes frais
01.1.6.2.1;1;Pomelos exotique;Agrumes frais
01.1.6.2.1;2;Pomelos frais;Agrumes frais
01.1.6.2.1;15;Pomelos rose;Agrumes frais
01.1.6.2.1;6;Pomelos rouge;Agrumes frais
01.1.6.2.1;947;Citron;Agrumes frais
01.1.6.2.1;39;Citron bio;Agrumes frais
01.1.6.2.1;1;Citron eureka;Agrumes frais
01.1.6.2.1;32;Citron frais;Agrumes frais
01.1.6.2.1;178;Citron jaune;Agrumes frais
01.1.6.2.1;1;Citron lime;Agrumes frais
01.1.6.2.1;301;Citron vert;Agrumes frais
01.1.6.2.1;1;Lemon;Agrumes frais
01.1.6.2.1;3;Maltaise;Agrumes frais
01.1.6.2.1;3;Navel;Agrumes frais
01.1.6.2.1;1;Naveline;Agrumes frais
01.1.6.2.1;784;Orange;Agrumes frais
01.1.6.2.1;20;Orange à jus;Agrumes frais
01.1.6.2.1;11;Orange bio;Agrumes frais
01.1.6.2.1;8;Orange caraïbe;Agrumes frais
01.1.6.2.1;2;Orange de table;Agrumes frais
01.1.6.2.1;1;Orange dessert;Agrumes frais
01.1.6.2.1;1;Orange Espagne;Agrumes frais
01.1.6.2.1;4;Orange fraîche;Agrumes frais
01.1.6.2.1;1;Orange locale;Agrumes frais
01.1.6.2.1;5;Orange maltaise;Agrumes frais
01.1.6.2.1;2;Orange Martinique;Agrumes frais
01.1.6.2.1;2;Orange navel;Agrumes frais
01.1.6.2.1;1;Orange sanguine;Agrumes frais
01.1.6.2.1;753;Clémentine;Agrumes frais
01.1.6.2.1;6;Clémentine corse;Agrumes frais
01.1.6.2.1;2;Clémentine fraîche;Agrumes frais
01.1.6.2.1;1;Clémentine maroc;Agrumes frais
01.1.6.2.1;59;Clemenvilla;Agrumes frais
01.1.6.2.1;151;Mandarine;Agrumes frais
01.1.6.2.1;3;Mandarine fraîche;Agrumes frais
01.1.6.2.1;10;Mineolas;Agrumes frais
01.1.6.2.1;2;Kumquat;Agrumes frais
01.1.6.3.1;1451;Pomme;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;5;Pomme bicolore;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;18;Pomme bio;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;4;Pomme boskoop;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;2;Pomme braeburn;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;11;Pomme canada;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;2;Pomme chanteclerc;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;6;Pomme elstar;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;5;Pomme fraîche;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Pomme fuji;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;34;Pomme gala;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;89;Pomme golden;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;5;Pomme reinette;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;42;Pomme rouge;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;12;Pomme rouge;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;44;Pomme royal;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;4;Pomme verte;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;9;Nashi;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;520;Poire;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Poire bio;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Poire comice;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;6;Poire fraîche;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;2;Poire rochas;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Poire rouge;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Poire verte;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;11;Poire william;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;266;Abricot;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Abricot bio;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;11;Abricot frais;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Abricot moyen;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Abricot petit;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;112;Cerise;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;3;Cerise fraîche;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;175;Nectarine;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Nectarine fraîche;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;11;Nectarine jaune;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;249;Pêche;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Pêche brugnon;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;3;Pêche fraîche;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;25;Pêche jaune;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;16;Pêche plate;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;14;Mirabelle;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;121;Prune;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Prune fraîche;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;14;Prune jaune;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;2;Prune mirabelle;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;6;Prune noire;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;14;Prune rouge;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;1;Prune verte;Fruits à noyau et fruits à pépins, frais
01.1.6.3.1;6;Quetsche;Fruits à noyau et fruits à pépins, frais
01.1.6.4;2;Cassis;Baies fraîches (ND)
01.1.6.4;2;Fruits rouges;Baies fraîches (ND)
01.1.6.4.1;6;Groseilles;Baies fraîches
01.1.6.4.1;2;Barquette framboises;Baies fraîches
01.1.6.4.1;75;Framboises;Baies fraîches
01.1.6.4.1;3;Framboises fraîches;Baies fraîches
01.1.6.4.1;2;Mûre;Baies fraîches
01.1.6.4.1;449;Fraise;Baies fraîches
01.1.6.4.1;1;Fraise charlotte;Baies fraîches
01.1.6.4.1;1;Fraise d’Espagne;Baies fraîches
01.1.6.4.1;1;Fraise de Plougastel;Baies fraîches
01.1.6.4.1;3;Fraise des bois;Baies fraîches
01.1.6.4.1;8;Fraise fraîches;Baies fraîches
01.1.6.4.1;3;Fraise gariguette;Baies fraîches
01.1.6.4.1;1;Fraise pays;Baies fraîches
01.1.6.4.1;28;Myrtille;Baies fraîches
01.1.6.4.1;7;Canneberge;Baies fraîches
01.1.6.4.1;14;Cranberry;Baies fraîches
01.1.6.5;20;Rhubarbe;Autres fruits, frais (ND)
01.1.6.5.1;96;Raisin;Autres fruits, frais
01.1.6.5.1;1;Raisin bio;Autres fruits, frais
01.1.6.5.1;11;Raisin chasselas;Autres fruits, frais
01.1.6.5.1;1;Raisin chasselas;Autres fruits, frais
01.1.6.5.1;1;Raisin de table;Autres fruits, frais
01.1.6.5.1;1;Raisin en vrac;Autres fruits, frais
01.1.6.5.1;8;Raisin frais;Autres fruits, frais
01.1.6.5.1;5;Raisin italien;Autres fruits, frais
01.1.6.5.1;1;Raisin muscat;Autres fruits, frais
01.1.6.5.1;2;Raisin noir;Autres fruits, frais
01.1.6.5.1;1;Raisin rose;Autres fruits, frais
01.1.6.5.1;3;Raisin rouge;Autres fruits, frais
01.1.6.5.1;2;Raisin sans pépin;Autres fruits, frais
01.1.6.5.1;179;Kiwi;Autres fruits, frais
01.1.6.5.1;2;Kiwi bio;Autres fruits, frais
01.1.6.5.1;12;Kiwi frais;Autres fruits, frais
01.1.6.5.1;2;Kiwi jaune;Autres fruits, frais
01.1.6.5.1;71;Melon;Autres fruits, frais
01.1.6.5.1;1;Melon Caraïbes;Autres fruits, frais
01.1.6.5.1;22;Melon charentais;Autres fruits, frais
01.1.6.5.1;1;Melon charentais;Autres fruits, frais
01.1.6.5.1;1;Melon frais;Autres fruits, frais
01.1.6.5.1;3;Melon galia;Autres fruits, frais
01.1.6.5.1;9;Melon jaune;Autres fruits, frais
01.1.6.5.1;7;Melon local;Autres fruits, frais
01.1.6.5.1;1;Melon pays;Autres fruits, frais
01.1.6.5.1;8;Melon vert;Autres fruits, frais
01.1.6.5.1;286;Pastèque;Autres fruits, frais
01.1.6.5.1;1;Pastèque fraîche;Autres fruits, frais
01.1.6.5.1;1;Pastèque morceau;Autres fruits, frais
01.1.6.5.1;1;Pastèque sans pépin;Autres fruits, frais
01.1.6.5.1;147;Kaki;Autres fruits, frais
01.1.6.5.1;9;Kaki frais;Autres fruits, frais
01.1.6.5.1;1;Bibasse;Autres fruits, frais
01.1.6.5.1;2;Fruit;Autres fruits, frais
01.1.6.5.1;1;Fruit du dragon;Autres fruits, frais
01.1.6.5.1;2;Fruit frais;Autres fruits, frais
01.1.6.5.1;68;Grenade;Autres fruits, frais
01.1.6.5.1;2;Grenade fraîche;Autres fruits, frais
01.1.6.5.1;1;Kola;Autres fruits, frais
01.1.6.5.1;32;Litchi;Autres fruits, frais
01.1.6.5.1;1;Nèfle;Autres fruits, frais
01.1.6.5.1;2;Pitaya;Autres fruits, frais
01.1.6.5.1;2;Ramboutans;Autres fruits, frais
01.1.6.6.1;5;Fraise surgelée;Fruits surgelés
01.1.6.6.1;12;Framboise surgelée;Fruits surgelés
01.1.6.6.1;12;Fruit surgelé;Fruits surgelés
01.1.6.6.1;7;Fruits rouges surgelés;Fruits surgelés
01.1.6.6.1;2;Mangue surgelée;Fruits surgelés
01.1.6.6.1;1;Myrtille surgelée;Fruits surgelés
01.1.6.6.1;1;Quetsche surgelée;Fruits surgelés
01.1.6.6.1;1;Rhubarbe congelée;Fruits surgelés
01.1.6.7;17;Apérifruits;Fruits séchés et déshydratés (ND)
01.1.6.7;4;Fruit sec;Fruits séchés et déshydratés (ND)
01.1.6.7;100;Mangue séchée;Fruits séchés et déshydratés
01.1.6.7;4;Mélange de fruits secs;Fruits séchés et déshydratés (ND)
01.1.6.7.1;1;Raisin blond;Fruits séchés et déshydratés
01.1.6.7.1;1;Raisin Corinthe;Fruits séchés et déshydratés
01.1.6.7.1;1;Raisin golden;Fruits séchés et déshydratés
01.1.6.7.1;90;Raisin sec;Fruits séchés et déshydratés
01.1.6.7.1;2;Raisin sultanine;Fruits séchés et déshydratés
01.1.6.7.1;12;Pruneau d’Agen;Fruits séchés et déshydratés
01.1.6.7.1;7;Pruneau dénoyauté;Fruits séchés et déshydratés
01.1.6.7.1;8;Pruneau sec;Fruits séchés et déshydratés
01.1.6.7.1;46;Abricot sec;Fruits séchés et déshydratés
01.1.6.7.1;2;Ananas déshydratée;Fruits séchés et déshydratés
01.1.6.7.1;6;Baies de goji;Fruits séchés et déshydratés
01.1.6.7.1;1;Banane séchée;Fruits séchés et déshydratés
01.1.6.7.1;1;Cranberrie séchée;Fruits séchés et déshydratés
01.1.6.7.1;5;Datte sèche;Fruits séchés et déshydratés
01.1.6.7.1;1;Figue séchée;Fruits séchés et déshydratés
01.1.6.7.1;1;Fraise déshydratée;Fruits séchés et déshydratés
01.1.6.7.1;1;Fraise séchée;Fruits séchés et déshydratés
01.1.6.7.1;1;Poire séchée;Fruits séchés et déshydratés
01.1.6.7.1;1;Pomme séchée;Fruits séchés et déshydratés
01.1.6.8;17;Mélange salé;Noix, en coque ou décortiquées (ND)
01.1.6.8.1;184;Amande;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;4;Amande bio;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;46;Amande décortiquée;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;6;Amande émondée;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;9;Amande entière;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;1;Amande fumée;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;21;Amande grillée;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;8;Amande salée;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;319;Noix de cajou;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;17;Châtaigne;Fruits à coque, non décortiqués ou décortiqués
01.1.6.8.1;13;Marron;Fruits à coque, non décortiqués ou décortiqués
